program_id,experiment_id,variant,join_mode,strategy_id,timeframe,confluence_family,direction,year,cost_scenario,detected_technical_setups,filled_technical_trades,permitted_setups,permitted_trades,filtered_setups,retention_percentage,no_fills,wins,losses,timeouts,ambiguities,resolved_win_rate,two_r_before_stop_rate,average_gross_r,median_gross_r,average_net_r,median_net_r,total_net_r,expectancy_r,profit_factor,maximum_drawdown_r,maximum_drawdown_duration_trades,longest_losing_streak,average_holding_hours,median_holding_hours,profitable_years,losing_years,percentage_profitable_years,worst_year,worst_year_net_r,best_year,best_year_net_r,maximum_inactivity_hours,study_span_hours,metric_status
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2021,NORMALIZED_HIGH_COST,1,1,0,0,1,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2022,NORMALIZED_LOW_COST,9,7,0,0,9,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2022,NORMALIZED_MEDIUM_COST,9,7,0,0,9,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2022,NORMALIZED_HIGH_COST,9,7,0,0,9,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2023,NORMALIZED_LOW_COST,1,1,0,0,1,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2023,NORMALIZED_MEDIUM_COST,1,1,0,0,1,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2023,NORMALIZED_HIGH_COST,1,1,0,0,1,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2024,NORMALIZED_LOW_COST,0,0,0,0,0,,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2024,NORMALIZED_MEDIUM_COST,0,0,0,0,0,,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2024,NORMALIZED_HIGH_COST,0,0,0,0,0,,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2025,NORMALIZED_LOW_COST,1,1,0,0,1,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2025,NORMALIZED_MEDIUM_COST,1,1,0,0,1,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2025,NORMALIZED_HIGH_COST,1,1,0,0,1,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2026,NORMALIZED_LOW_COST,2,2,0,0,2,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2026,NORMALIZED_MEDIUM_COST,2,2,0,0,2,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BULLISH,2026,NORMALIZED_HIGH_COST,2,2,0,0,2,0.0,0,0,0,0,0,,,,,,,0,,,0.0,,0,,,0,0,,,,,,,75703.51666666666,ZERO_TRADES
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,ALL,NORMALIZED_LOW_COST,64,62,64,62,0,100.0,2,6,51,1,4,0.09836065573770492,0.0967741935483871,-0.289056575963393,-0.5283018867924528,-0.7090753140762479,-1.0,-43.96266947272737,-0.7090753140762479,0.20067873685950233,43.96266947272737,61.0,14,0.21236559139784944,0.09166666666666667,1,9,0.1,2023,-9.26595744680851,2021,0.28842713636989137,5415.65,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,ALL,NORMALIZED_MEDIUM_COST,64,62,64,62,0,100.0,2,9,51,1,1,0.14754098360655737,0.14516129032258066,-0.09287613299842852,-0.4186046511627907,-0.6030409820027132,-1.0,-37.388540884168215,-0.6030409820027132,0.2809895983813805,37.388540884168215,61.0,13,0.3395161290322581,0.16666666666666666,0,10,0.0,2023,-9.387596899224807,2021,-0.04298642533936636,5415.65,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,ALL,NORMALIZED_HIGH_COST,64,62,64,62,0,100.0,2,8,51,3,0,0.13559322033898305,0.12903225806451613,-0.07522484075835904,-0.37196601941747576,-0.660349117449406,-1.0,-40.941645281863174,-0.660349117449406,0.21980201474867053,40.941645281863174,61.0,9,1.30752688172043,0.625,0,10,0.0,2020,-7.625,2021,-0.5269360269360268,5415.65,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2017,NORMALIZED_LOW_COST,3,3,3,3,0,100.0,0,0,3,0,0,0.0,0.0,-0.43765130025135335,-0.42528735632183906,-1.0,-1.0,-3.0,-1.0,0.0,3.0,2.0,3,0.5722222222222223,0.38333333333333336,0,1,0.0,2017,-3.0,2017,-3.0,579.3,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2017,NORMALIZED_MEDIUM_COST,3,3,3,3,0,100.0,0,0,3,0,0,0.0,0.0,-0.37200344919139944,-0.3630573248407643,-1.0,-1.0,-3.0,-1.0,0.0,3.0,2.0,3,0.6944444444444445,0.7166666666666667,0,1,0.0,2017,-3.0,2017,-3.0,579.3,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2017,NORMALIZED_HIGH_COST,3,3,3,3,0,100.0,0,0,3,0,0,0.0,0.0,-0.34917437268479645,-0.345088161209068,-1.0,-1.0,-3.0,-1.0,0.0,3.0,2.0,3,2.994444444444444,1.7166666666666666,0,1,0.0,2017,-3.0,2017,-3.0,579.3,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2018,NORMALIZED_LOW_COST,7,7,7,7,0,100.0,0,0,7,0,0,0.0,0.0,-0.3953263009804286,-0.38271604938271603,-1.0,-1.0,-7.0,-1.0,0.0,7.0,6.0,7,0.06666666666666667,0.03333333333333333,0,1,0.0,2018,-7.0,2018,-7.0,2018.3166666666666,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2018,NORMALIZED_MEDIUM_COST,7,7,7,7,0,100.0,0,1,6,0,0,0.14285714285714285,0.14285714285714285,-0.02207177138921724,-0.33774834437086093,-0.6727456940222897,-1.0,-4.709219858156028,-0.6727456940222897,0.21513002364066194,6.0,6.0,6,0.3547619047619048,0.18333333333333332,0,1,0.0,2018,-4.709219858156028,2018,-4.709219858156028,2018.3166666666666,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2018,NORMALIZED_HIGH_COST,7,7,7,7,0,100.0,0,1,6,0,0,0.14285714285714285,0.14285714285714285,-0.010007480273388372,-0.3350383631713555,-0.6689163854518185,-1.0,-4.68241469816273,-0.6689163854518185,0.21959755030621173,6.0,6.0,6,1.3952380952380954,0.8666666666666667,0,1,0.0,2018,-4.68241469816273,2018,-4.68241469816273,2018.3166666666666,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2019,NORMALIZED_LOW_COST,7,7,7,7,0,100.0,0,1,6,0,0,0.14285714285714285,0.14285714285714285,-0.08332038655292488,-0.375,-0.5989010989011011,-1.0,-4.192307692307708,-0.5989010989011011,0.3012820512820488,4.192307692307708,6.0,3,0.25952380952380955,0.1,0,1,0.0,2019,-4.192307692307708,2019,-4.192307692307708,3585.7,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2019,NORMALIZED_MEDIUM_COST,7,7,7,7,0,100.0,0,1,6,0,0,0.14285714285714285,0.14285714285714285,-0.030885967867865318,-0.3333333333333333,-0.6147186147186173,-1.0,-4.303030303030321,-0.6147186147186173,0.28282828282827976,4.303030303030321,6.0,3,0.33333333333333337,0.2833333333333333,0,1,0.0,2019,-4.303030303030321,2019,-4.303030303030321,3585.7,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2019,NORMALIZED_HIGH_COST,7,7,7,7,0,100.0,0,1,4,2,0,0.2,0.14285714285714285,0.06167652122903392,-0.33161953727506427,-0.561729906160753,-1.0,-3.932109343125271,-0.561729906160753,0.28193359957083813,3.932109343125271,6.0,3,3.007142857142857,1.25,0,1,0.0,2019,-3.932109343125271,2019,-3.932109343125271,3585.7,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2020,NORMALIZED_LOW_COST,10,10,10,10,0,100.0,0,1,9,0,0,0.1,0.1,-0.37347975005236067,-0.6051499508358156,-0.7337837837837748,-1.0,-7.337837837837748,-0.7337837837837748,0.18468468468469462,7.337837837837748,9.0,7,0.17333333333333334,0.06666666666666667,0,1,0.0,2020,-7.337837837837748,2020,-7.337837837837748,1826.7333333333333,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2020,NORMALIZED_MEDIUM_COST,10,10,10,10,0,100.0,0,1,9,0,0,0.1,0.1,-0.279220467887492,-0.49313109647109077,-0.7458715596330225,-1.0,-7.458715596330226,-0.7458715596330225,0.17125382262997493,7.458715596330226,9.0,7,0.255,0.2,0,1,0.0,2020,-7.458715596330226,2020,-7.458715596330226,1826.7333333333333,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2020,NORMALIZED_HIGH_COST,10,10,10,10,0,100.0,0,1,9,0,0,0.1,0.1,-0.19852149797829924,-0.42981359290537313,-0.7625,-1.0,-7.625,-0.7625,0.1527777777777778,7.625,9.0,6,0.7,0.575,0,1,0.0,2020,-7.625,2020,-7.625,1826.7333333333333,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2021,NORMALIZED_LOW_COST,5,4,5,4,0,100.0,1,1,2,1,0,0.3333333333333333,0.25,0.3980184043465197,0.17227443245542795,0.07210678409247284,-0.0650887573964497,0.28842713636989137,0.07210678409247284,1.1442135681849457,1.1301775147928994,2.0,1,0.5666666666666667,0.4083333333333333,1,0,1.0,2021,0.28842713636989137,2021,0.28842713636989137,2417.85,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2021,NORMALIZED_MEDIUM_COST,5,4,5,4,0,100.0,1,1,2,1,0,0.3333333333333333,0.25,0.41480370174975145,0.14578387408775167,-0.010746606334841619,-0.20098039215686275,-0.04298642533936636,-0.010746606334841619,0.9785067873303168,1.4019607843137254,2.0,1,0.6083333333333333,0.4166666666666667,0,1,0.0,2021,-0.04298642533936636,2021,-0.04298642533936636,2417.85,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2021,NORMALIZED_HIGH_COST,5,4,5,4,0,100.0,1,1,2,1,0,0.3333333333333333,0.25,0.4000579432811992,0.04620963656240834,-0.13173400673400673,-0.4351851851851852,-0.5269360269360268,-0.13173400673400673,0.7365319865319865,1.8703703703703702,2.0,1,0.9291666666666667,0.9416666666666667,0,1,0.0,2021,-0.5269360269360268,2021,-0.5269360269360268,2417.85,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2022,NORMALIZED_LOW_COST,2,2,2,2,0,100.0,0,0,2,0,0,0.0,0.0,-0.5763305322128596,-0.5763305322128596,-1.0,-1.0,-2.0,-1.0,0.0,2.0,1.0,2,0.10833333333333334,0.10833333333333334,0,1,0.0,2022,-2.0,2022,-2.0,2689.9333333333334,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2022,NORMALIZED_MEDIUM_COST,2,2,2,2,0,100.0,0,0,2,0,0,0.0,0.0,-0.4712070874861346,-0.4712070874861346,-1.0,-1.0,-2.0,-1.0,0.0,2.0,1.0,2,0.10833333333333334,0.10833333333333334,0,1,0.0,2022,-2.0,2022,-2.0,2689.9333333333334,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2022,NORMALIZED_HIGH_COST,2,2,2,2,0,100.0,0,0,2,0,0,0.0,0.0,-0.395577130528574,-0.395577130528574,-1.0,-1.0,-2.0,-1.0,0.0,2.0,1.0,2,0.8166666666666667,0.8166666666666667,0,1,0.0,2022,-2.0,2022,-2.0,2689.9333333333334,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2023,NORMALIZED_LOW_COST,13,12,13,12,0,100.0,1,1,11,0,0,0.08333333333333333,0.08333333333333333,-0.3619662870009311,-0.5933884297520662,-0.7721631205673759,-1.0,-9.26595744680851,-0.7721631205673759,0.1576402321083172,9.26595744680851,11.0,8,0.22361111111111112,0.23333333333333334,0,1,0.0,2023,-9.26595744680851,2023,-9.26595744680851,2570.7,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2023,NORMALIZED_MEDIUM_COST,13,12,13,12,0,100.0,1,1,11,0,0,0.08333333333333333,0.08333333333333333,-0.2771115611211468,-0.4818096388777017,-0.7822997416020673,-1.0,-9.387596899224807,-0.7822997416020673,0.14658210007047215,9.387596899224807,11.0,8,0.23750000000000002,0.23333333333333334,0,1,0.0,2023,-9.387596899224807,2023,-9.387596899224807,2570.7,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2023,NORMALIZED_HIGH_COST,13,12,13,12,0,100.0,1,2,10,0,0,0.16666666666666666,0.16666666666666666,-0.01573553198879202,-0.39811912225705326,-0.5996252820954583,-1.0,-7.1955033851455,-0.5996252820954583,0.28044966148545003,7.1955033851455,11.0,6,1.2569444444444444,0.5166666666666666,0,1,0.0,2023,-7.1955033851455,2023,-7.1955033851455,2570.7,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2024,NORMALIZED_LOW_COST,7,7,7,7,0,100.0,0,1,5,0,1,0.14285714285714285,0.14285714285714285,-0.2137251602346899,-0.5283018867924528,-0.6010669828097214,-1.0,-4.20746887966805,-0.6010669828097214,0.2987551867219917,6.0,5.0,6,0.09999999999999999,0.016666666666666666,0,1,0.0,2024,-4.20746887966805,2024,-4.20746887966805,3284.7833333333333,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2024,NORMALIZED_MEDIUM_COST,7,7,7,7,0,100.0,0,2,5,0,0,0.2857142857142857,0.2857142857142857,0.24730261262943767,-0.37888198757763975,-0.2392714712599275,-1.0,-1.6749002988194923,-0.2392714712599275,0.6650199402361014,5.0,4.0,5,0.4095238095238095,0.05,0,1,0.0,2024,-1.6749002988194923,2024,-1.6749002988194923,3284.7833333333333,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2024,NORMALIZED_HIGH_COST,7,7,7,7,0,100.0,0,1,6,0,0,0.14285714285714285,0.14285714285714285,-0.06500398349916331,-0.375,-0.6388384754990926,-1.0,-4.471869328493648,-0.6388384754990926,0.25468844525105866,6.0,5.0,6,0.8619047619047618,0.5166666666666667,0,1,0.0,2024,-4.471869328493648,2024,-4.471869328493648,3284.7833333333333,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2025,NORMALIZED_LOW_COST,7,7,7,7,0,100.0,0,1,4,0,2,0.14285714285714285,0.14285714285714285,-0.261051637623955,-0.5535714285716677,-0.6067892503536069,-1.0,-4.247524752475248,-0.6067892503536069,0.29207920792079206,4.247524752475248,6.0,3,0.19047619047619047,0.016666666666666666,0,1,0.0,2025,-4.247524752475248,2025,-4.247524752475248,2532.633333333333,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2025,NORMALIZED_MEDIUM_COST,7,7,7,7,0,100.0,0,2,4,0,1,0.2857142857142857,0.2857142857142857,0.1911152690129281,-0.4186046511627907,-0.2588702147525677,-1.0,-1.8120915032679739,-0.2588702147525677,0.6375816993464053,3.0,2.0,3,0.42857142857142855,0.03333333333333333,0,1,0.0,2025,-1.8120915032679739,2025,-1.8120915032679739,2532.633333333333,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2025,NORMALIZED_HIGH_COST,7,7,7,7,0,100.0,0,1,6,0,0,0.14285714285714285,0.14285714285714285,-0.09279464509394855,-0.38388625592425824,-0.6439732142857143,-1.0,-4.5078125,-0.6439732142857143,0.24869791666666666,4.5078125,6.0,3,1.0785714285714285,0.26666666666666666,0,1,0.0,2025,-4.5078125,2025,-4.5078125,2532.633333333333,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2026,NORMALIZED_LOW_COST,3,3,3,3,0,100.0,0,0,2,0,1,0.0,0.0,-0.7652030065526323,-0.7652582159624414,-1.0,-1.0,-3.0,-1.0,0.0,3.0,2.0,3,0.07777777777777778,0.0,0,1,0.0,2026,-3.0,2026,-3.0,2374.016666666667,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2026,NORMALIZED_MEDIUM_COST,3,3,3,3,0,100.0,0,0,3,0,0,0.0,0.0,-0.6465960382411357,-0.6466431095406361,-1.0,-1.0,-3.0,-1.0,0.0,3.0,2.0,3,0.07777777777777778,0.0,0,1,0.0,2026,-3.0,2026,-3.0,2374.016666666667,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M5_C2_FVG_BREAKER,M5,C2_FVG_BREAKER,BEARISH,2026,NORMALIZED_HIGH_COST,3,3,3,3,0,100.0,0,0,3,0,0,0.0,0.0,-0.5028486813069198,-0.502868068833652,-1.0,-1.0,-3.0,-1.0,0.0,3.0,2.0,3,0.08333333333333333,0.016666666666666666,0,1,0.0,2026,-3.0,2026,-3.0,2374.016666666667,75703.51666666666,PASS
SMART-MARKETSCOPE-MACRO-REGIME-NAS100-001,SMMS-MACRO-REGIME-R9-001,C2_SHORT_ONLY,NOT_APPLICABLE,M1_C1_OB_FVG,M1,C1_OB_FVG,ALL,ALL,NORMALIZED_LOW_COST,89,49,71,40,18,81.63265306122449,31,4,36,0,0,0.1,0.1,-0.2375736458393504,-0.4594436652642012,-0.7602135841025885,-1.0,-30.408543364103544,-0.7602135841025885,0.15953770742569387,30.408543364103544,39.0,17,0.19041666666666665,0.058333333333333334,1,8,0.1111111111111111,2023,-8.075471698113208,2019,0.2098053352559479,14373.95,75703.51666666666,PASS
